ID	FSG1	FSO1	TT1	FSG2	FSO2	TT2	FSG3	FSO3	TT3	FSG4	FSO4	TT4	FSG5	FSO5	TT5	CHOICE	
16279	1394	1528	836	3375	17328	0	1689	6187	1300	96	1841	2100	635	5147	1500	2
16289	86	103	2500	527	106	0	2477	10492	0	1239	12395	0	671	1492	3000	4
16296	2477	10492	731	1504	198	0	671	1492	507	527	106	731	1239	12395	731	5
16301	671	1492	1600	1504	198	0	1239	12395	1828	527	106	1828	2477	10492	0	3
16301	1239	12395	731	1504	198	0	671	1492	507	527	106	731	2477	10492	731	1
16304	1504	198	0	1239	12395	1828	671	1492	1600	527	106	1828	2477	10492	1828	2
16305	66	1777	765	86	103	567	2477	10492	683	527	106	683	671	1492	507	1
16308	86	103	1500	1504	198	0	671	1492	1600	527	106	1828	1239	12395	1828	5
16309	0	5333	488	854	263	0	63	1050	488	2725	3107	549	671	1492	507	4
16310	63	1050	651	946	236	0	2725	3107	425	0	5333	651	3610	5189	631	3
16311	1239	12395	0	527	106	0	2477	10492	0	86	103	834	671	1492	1146	1
16312	63	1050	1404	854	263	0	2725	3107	1204	0	5333	1404	527	106	0	3
16319	63	1050	488	854	263	0	2725	3107	549	0	5333	488	946	236	425	3
17005	86	103	567	1239	12395	683	2477	10492	683	527	106	683	63	1050	488	2
17005	1239	12395	683	86	103	567	2477	10492	683	527	106	683	2287	1420	755	1
17014	1730	15564	290	3153	6816	290	1184	228	399	526	3918	505	86	103	567	2
17014	3153	6816	290	1730	15564	290	1184	228	399	526	3918	505	1188	3200	859	1
17014	3153	6816	900	1730	15564	900	1184	228	1188	526	3918	1528	1188	3200	2492	2
17014	1188	3200	2492	3153	6816	900	1184	228	1188	526	3918	1528	1730	15564	900	5
17019	1331	9861	0	1325	30295	1120	45	111	768	384	551	768	3153	6816	724	2
17038	155	529	844	467	0	0	3610	5189	648	442	457	1464	63	1050	1404	3
17043	3610	5189	648	772	1424	0	7024	12895	668	1309	2066	1008	20452	83361	2296	5
17045	10325	37322	360	45	111	290	1325	30295	360	384	551	290	2209	2410	280	5
17046	3708	6001	813	347	431	0	483	884	569	1622	7598	715	384	551	290	1
17051	2109	1759	876	578	105	692	2932	2181	0	1556	434	1332	1188	3200	0	3
17054	0	697	293	135	169	293	1817	1498	0	4160	19515	369	2109	1759	289	3
17054	3479	27106	1144	1817	1498	0	0	697	928	4160	19515	1144	2473	1131	2080	4
17061	574	593	0	3210	3884	0	165	437	1564	995	1513	1900	1491	8362	0	5
17068	2925	4548	0	6330	11383	0	1645	7010	594	1000	665	594	3400	17619	819	1
17068	6330	11383	0	2925	4548	0	1645	7010	594	1000	665	594	3400	17619	819	2
17068	1587	73970	4631	2925	4548	0	6330	11383	0	1000	665	594	1645	7010	594	1
17068	1000	665	594	2925	4548	0	6330	11383	0	1587	73970	4631	1645	7010	594	4
17076	2925	4548	0	646	194	0	1760	14651	0	1813	2566	1500	2274	8347	0	5
17076	1760	14651	0	646	194	0	2274	8347	0	1813	2566	1500	927	2632	2380	3
17078	1813	2566	600	646	194	0	1760	14651	0	2274	8347	0	927	2632	736	4
17078	1760	14651	0	646	194	0	2274	8347	0	1813	2566	600	927	2632	736	3
17078	1760	14651	0	646	194	0	2274	8347	0	1813	2566	600	927	2632	736	3
17078	1813	2566	600	646	194	0	1760	14651	0	2274	8347	0	927	2632	736	4
17083	854	263	0	2725	3107	549	63	1050	488	0	5333	488	646	194	0	2
17084	63	1050	2088	946	236	960	854	263	1204	3610	5189	1676	2725	3107	0	5
17085	3610	5189	1676	946	236	960	854	263	1204	2725	3107	0	63	1050	2088	4
17085	898	56296	976	2725	3107	0	854	263	549	946	236	425	3610	5189	668	1
18003	388	252	836	148	3677	0	6438	77335	0	2121	41669	0	2725	3107	0	4
18003	2121	41669	0	148	3677	0	6438	77335	0	388	252	836	1556	434	1064	1
18005	1491	8362	2860	129	79	0	234	261	2392	3210	3884	2860	148	3677	0	1
18005	234	261	2392	129	79	0	1491	8362	2860	3210	3884	2860	2040	2124	3600	3
18009	678	1653	1208	109	555	0	0	1080	0	1563	1184	1208	4054	2456	0	4
18013	350	1083	0	585	781	0	3610	5189	646	84	809	848	678	1653	327	3
18017	1000	665	594	6330	11383	0	1645	7010	594	2925	4548	0	350	1083	0	4
18017	1645	7010	594	6330	11383	0	2925	4548	0	1000	665	594	3400	17619	819	3
18019	6330	11383	0	2925	4548	0	1645	7010	1200	1000	665	1200	3400	17619	1900	2
18019	1645	7010	1200	6330	11383	0	2925	4548	0	1000	665	1200	3400	17619	1900	3
10012002	2773	4402	0	85	0	0	733	5931	0	1381	1629	684	380	4508	684	1
10012046	1324	2309	1180	62	916	0	35	185	1932	554	2979	2420	602	1142	0	5
10012050	456	0	0	2952	4534	0	176	4754	0	625	577	1144	602	1142	0	2
10012054	2952	4534	0	456	0	0	176	4754	0	625	577	1144	1424	1132	2068	1
10100002	4054	2456	696	799	937	0	0	45	0	661	1250	0	2925	4548	0	4
10100006	0	45	0	799	937	0	661	1250	0	4054	2456	2000	5190	59651	2000	3
10100008	799	937	0	629	779	0	1044	4743	0	1622	7598	708	834	1250	0	5
10100008	834	1250	0	629	779	0	1044	4743	0	1622	7598	708	1817	1498	882	1
10100011	834	1250	0	629	779	0	1044	4743	0	1622	7598	708	1817	1498	882	1
10100011	1817	1498	882	629	779	0	1044	4743	0	1622	7598	708	834	1250	0	5
10100023	834	1250	393	629	779	393	1044	4743	393	575	104	762	1491	690	283	1
10100023	4160	19515	1290	629	779	393	834	1250	393	1044	4743	393	575	104	762	1
10100026	2932	2181	407	1548	12008	0	1491	690	265	1028	4333	0	629	779	393	4
10100039	1774	1950	0	1223	42422	743	77	195	394	867	197	334	4054	2456	0	2
10200017	4054	2456	696	799	937	0	0	45	0	661	1250	0	1774	1950	0	1
10200017	799	937	0	661	1250	0	0	45	0	4054	2456	696	5190	59651	696	2
10200025	799	937	0	661	1250	0	0	45	0	4054	2456	2000	5190	59651	2000	2
10200028	661	1250	0	799	937	0	0	45	0	4054	2456	696	5190	59651	696	1
10200031	0	45	0	799	937	0	661	1250	0	4054	2456	696	5190	59651	696	3
10200032	1247	4727	388	5190	59651	0	163	1310	388	54	1601	388	4054	2456	0	5
10400014	1028	4333	1976	2932	2181	876	2109	1759	0	1556	434	1896	646	194	0	3
10400020	629	779	393	834	1250	393	1044	4743	393	575	104	762	646	194	0	2
10400024	1622	7598	2392	629	779	0	1044	4743	0	834	1250	0	575	104	2000	4
10400024	1817	1498	2996	629	779	0	1044	4743	0	1622	7598	2392	834	1250	0	5
10400027	2925	4548	0	6330	11383	0	1645	7010	594	1000	665	594	3400	17619	819	1
10400027	6330	11383	0	2925	4548	0	1645	7010	594	1000	665	594	3400	17619	819	2
10400028	2925	4548	0	6330	11383	0	1645	7010	1200	1000	665	1200	3400	17619	1900	1
10400028	1645	7010	1200	6330	11383	0	2925	4548	0	1000	665	1200	3400	17619	1900	3
10400033	2925	4548	0	6330	11383	0	1645	7010	594	1000	665	594	3400	17619	819	1
10400033	1645	7010	594	6330	11383	0	2925	4548	0	1000	665	594	3400	17619	819	3
10400047	379	225	0	105	70	0	77	195	0	3418	6650	0	4054	2456	0	4
10500004	1506	632	388	2199	9420	300	552	3932	496	36	276	354	2677	9375	300	5
10500004	1506	632	388	2199	9420	300	552	3932	496	36	276	354	2677	9375	300	5
10500011	2449	6044	2076	2199	9420	724	2677	9375	724	1506	632	1312	36	276	1736	3
10500012	2199	9420	724	1504	198	0	671	1492	1600	527	106	1828	1239	12395	1828	5
10500012	2477	10492	1828	1504	198	0	671	1492	1600	527	106	1828	1239	12395	1828	5
10500016	629	779	0	834	1250	0	1044	4743	0	1622	7598	2392	671	1492	1600	2
10500016	1044	4743	0	629	779	0	834	1250	0	1622	7598	2392	1817	1498	2996	3
10500034	77	195	0	105	70	0	3418	6650	0	379	225	0	449	349	900	3
10600005	1491	690	0	81	491	0	1028	4333	888	1548	12008	888	379	225	0	3
10600006	86	103	1500	1239	12395	1756	2477	10492	1756	527	106	1756	1491	690	0	2
10600006	527	106	1756	86	103	1500	2477	10492	1756	1239	12395	1756	2287	1420	2556	4
10600007	527	106	0	1239	12395	0	2477	10492	0	86	103	2500	2287	1420	2556	2
10600014	575	104	762	629	779	393	1044	4743	393	834	1250	393	843	3536	762	4
10700001	1506	632	488	36	276	0	2677	9375	458	2199	9420	458	629	779	0	1
10700001	36	276	0	2677	9375	458	2199	9420	458	1506	632	488	2322	867	559	2
10700007	36	276	1064	2199	9420	892	552	3932	1860	2677	9375	892	1506	632	1436	4
10700007	2677	9375	892	2199	9420	892	552	3932	1860	36	276	1064	1506	632	1120	1
10700018	2932	2181	1412	1548	12008	0	1491	690	888	1028	4333	0	3610	5189	648	4
10700018	2932	2181	1412	1548	12008	0	1491	690	888	1028	4333	0	1556	434	1816	4
10700020	1028	4333	414	81	491	197	1491	690	197	1548	12008	414	2932	2181	407	1
10700025	1028	4333	0	1959	858	796	1548	12008	0	1491	690	265	1556	434	618	2
10700028	1247	4727	388	5190	59651	0	163	1310	388	54	1601	388	4054	2456	0	5
10800010	2932	2181	407	1028	4333	0	1548	12008	0	1491	690	265	6330	11383	0	1
10800013	1645	7010	594	6330	11383	0	2925	4548	0	1000	665	594	3400	17619	819	3
10800013	3400	17619	819	6330	11383	0	1645	7010	594	1000	665	594	2925	4548	0	5
10800022	1645	7010	594	6330	11383	0	2925	4548	0	1000	665	594	3400	17619	819	3
10800022	3400	17619	819	6330	11383	0	1645	7010	594	1000	665	594	2925	4548	0	5
10800025	3400	17619	1900	6330	11383	0	1645	7010	1200	1000	665	1200	2925	4548	0	5
10800025	2925	4548	0	6330	11383	0	1645	7010	1200	1000	665	1200	3400	17619	1900	1
10900010	5190	59651	2000	799	937	0	0	45	0	4054	2456	2000	661	1250	0	5
10900020	0	45	0	799	937	0	661	1250	0	4054	2456	2000	5190	59651	2000	3
10900020	1223	42422	1232	799	937	0	0	45	0	661	1250	0	4054	2456	696	1
10900023	799	937	0	661	1250	0	0	45	0	4054	2456	2000	5190	59651	2000	2
20012000	560	2100	0	869	214	0	1689	6187	0	3375	17328	1300	96	1841	2216	2
20012002	2322	867	702	1220	18568	526	903	735	562	7024	12895	752	1689	6187	0	4
20012002	1192	2578	742	903	735	562	1309	2066	708	2322	867	702	1220	18568	526	5
20012004	1792	2677	556	678	1653	0	254	3056	0	360	100	556	1563	1184	0	5
20012006	1309	2066	2012	2322	867	0	1220	18568	812	7024	12895	2200	36	276	2036	3
20012012	824	319	0	155	529	0	1148	1063	924	442	457	924	1265	315	924	1
20012014	0	1080	0	109	555	0	1563	1184	1208	678	1653	1208	254	3056	1208	3
20012018	1424	1132	2460	4054	2456	0	5190	59651	0	163	1310	1264	678	1653	1208	1
20012018	163	1310	1264	4054	2456	0	5190	59651	0	1223	42422	1700	54	1601	1264	4
20012022	1324	2309	3400	1192	2578	1400	2201	30672	1400	4406	10446	1200	4054	2456	0	4
20012024	1614	1645	0	113	0	0	415	206	0	1314	6220	1140	4406	10446	1200	3
20012024	898	56296	1560	113	0	0	1614	1645	0	1314	6220	1140	1645	590	1124	1
20012030	4054	2456	2412	895	0	0	3830	7566	0	619	1542	480	620	1827	480	1
20012030	4054	2456	2412	895	0	0	3830	7566	0	619	1542	480	620	1827	480	1
20012060	3289	9748	1416	86	103	567	2477	10492	683	527	106	683	3375	17328	424	1
20012060	2287	1420	755	86	103	567	2477	10492	683	527	106	683	1239	12395	683	5
20012060	1188	3200	1008	1463	2508	408	1190	1597	0	842	956	1044	86	103	1500	3
20012064	2274	8347	1400	108	590	0	1813	2566	0	646	194	1400	1463	2508	408	3
20012064	1000	665	0	1645	7010	0	2925	4548	594	6330	11383	594	646	194	600	1
20012064	1645	7010	0	1000	665	0	2925	4548	594	6330	11383	594	483	884	935	3
20012064	720	107	0	449	349	568	77	195	1320	379	225	1320	1000	665	0	1
20012068	591	423	0	507	0	0	322	1712	510	2001	4634	510	449	349	221	2
20012092	1186	4104	1084	1331	9861	1068	1325	30295	1260	1090	6583	1084	322	1712	1708	3
20012096	262	5344	0	1959	858	0	2121	41669	966	1491	690	667	1331	9861	320	3
20012096	1556	434	750	262	5344	0	294	1043	622	1491	690	667	1959	858	0	5
20012108	2469	17977	301	106	327	202	7024	12895	202	2705	89841	362	20452	83361	362	3
20012110	2705	89841	2228	1309	2066	0	7024	12895	836	772	1424	1008	2322	867	2012	1
20012112	1792	2677	586	456	0	586	702	792	702	360	100	586	1309	2066	0	1
20012112	388	252	702	456	0	586	1792	2677	586	360	100	586	2932	2181	887	5
20012116	3400	17619	1400	27	120	0	1668	10866	0	2701	4208	0	4409	19541	1400	4
20012118	1938	5322	0	508	4824	0	382	1172	2200	974	572	1800	2701	4208	0	2
20012124	403	40	0	3708	6001	1012	1622	7598	0	2473	1131	2496	347	431	2300	2
20012124	1622	7598	0	403	40	0	4160	19515	687	3708	6001	350	2473	1131	646	3
20012136	2473	1131	857	3708	6001	0	1622	7598	350	347	431	813	403	40	350	5
20012140	2449	6044	1700	2199	9420	0	2677	9375	0	1506	632	884	36	276	0	3
20012140	1506	632	884	2199	9420	0	2449	6044	1700	2677	9375	0	36	276	1308	4
20012148	552	3932	496	2199	9420	300	2677	9375	300	36	276	354	1506	632	311	3
20012148	36	276	354	2199	9420	300	552	3932	496	2677	9375	300	1506	632	388	4
20012148	2677	9375	1256	36	276	1056	1506	632	748	2199	9420	1256	322	1712	1976	3
20012150	36	276	354	2199	9420	300	552	3932	496	2677	9375	300	322	1712	584	4
20012150	2677	9375	300	2199	9420	300	552	3932	496	36	276	354	1506	632	388	1
20012152	2199	9420	0	2677	9375	0	2449	6044	1700	1506	632	884	36	276	1064	2
20012156	2449	6044	625	2677	9375	254	2199	9420	254	36	276	616	1506	632	477	5
20012160	36	276	1736	2199	9420	0	2449	6044	1700	1506	632	884	2677	9375	0	5
20012160	2677	9375	0	799	937	0	0	45	0	661	1250	0	1223	42422	1232	5
20012160	0	45	0	799	937	0	661	1250	0	4054	2456	2000	5190	59651	2000	3
20012164	661	1250	0	799	937	0	0	45	0	4054	2456	2000	5190	59651	2000	1
20012164	5190	59651	2000	799	937	0	0	45	0	4054	2456	2000	661	1250	0	5
20012176	1188	3200	143	842	956	0	67	2329	0	2705	89841	234	20452	83361	234	3
20012180	67	2329	0	842	956	0	1188	3200	476	2705	89841	784	20452	83361	784	1
20012180	7024	12895	672	106	327	672	2469	17977	1004	2705	89841	1208	842	956	0	3
20012180	2469	17977	1004	106	327	672	7024	12895	672	2705	89841	1208	20452	83361	1208	4
20012180	2705	89841	349	598	429	0	2469	17977	324	7024	12895	398	20452	83361	362	4
20012180	20452	83361	349	598	429	0	2469	17977	324	2705	89841	349	7024	12895	398	5
20012182	598	429	0	2469	17977	1080	401	4547	1164	2705	89841	1164	20452	83361	1164	2
20012182	401	4547	1164	598	429	0	2469	17977	1080	2705	89841	1164	20452	83361	1164	3
20012188	2705	89841	556	401	4547	556	2469	17977	0	20452	83361	556	842	956	1308	3
20012188	20452	83361	556	401	4547	556	2705	89841	556	2469	17977	0	842	956	820	4
20012192	2477	10492	731	1504	198	0	671	1492	507	527	106	731	1239	12395	731	4
20012196	1239	12395	0	527	106	0	2477	10492	0	86	103	2500	671	1492	3000	1
20012200	1504	198	0	1911	686	964	671	1492	507	527	106	731	86	103	567	2
20012204	1504	198	0	1239	12395	1828	671	1492	1600	527	106	1828	2477	10492	1828	2
20012206	2473	1131	2496	403	40	740	1622	7598	740	347	431	2100	3708	6001	552	5
20012206	403	40	740	3708	6001	552	1622	7598	740	347	431	2100	2473	1131	3068	2
20012216	347	431	2300	403	40	1012	1622	7598	1012	3708	6001	0	2473	1131	3068	4
20012216	347	431	2300	403	40	1012	1622	7598	1012	3708	6001	0	629	779	2996	4
20012220	4054	2456	2000	799	937	0	0	45	0	661	1250	0	5190	59651	2000	4
20012222	661	1250	0	799	937	0	0	45	0	3708	6001	1345	4054	2456	696	4
20012224	661	1250	0	799	937	0	0	45	0	4054	2456	696	5190	59651	696	4
20012224	5190	59651	696	799	937	0	0	45	0	661	1250	0	4409	19541	1013	5
20012224	799	937	0	661	1250	0	0	45	0	4054	2456	2000	5190	59651	2000	2
20012236	1000	665	594	6330	11383	0	1645	7010	594	2925	4548	0	3400	17619	819	4
20012236	1645	7010	594	6330	11383	0	2925	4548	0	1000	665	594	3400	17619	819	3
20012240	4054	2456	0	5190	59651	0	163	1310	388	54	1601	388	6330	11383	0	1
20012244	1247	4727	388	5190	59651	0	163	1310	388	54	1601	388	4054	2456	0	5
20012244	1247	4727	388	5190	59651	0	163	1310	388	54	1601	388	4054	2456	0	5
30013010	5190	59651	0	324	6322	0	2304	8249	0	666	1355	660	2705	89841	2225	5
30013022	2477	10492	0	527	106	0	1239	12395	0	86	103	2500	84	809	1000	3
30013024	959	5877	0	60	26	0	309	2546	0	1991	10068	0	527	106	0	1
30013024	309	2546	0	60	26	0	1325	30295	1273	959	5877	0	1991	10068	0	3
30013036	3961	6340	0	90	22	0	709	269	0	84	809	0	148	2754	0	5
30013040	4358	16200	169	91	401	169	889	480	560	1199	13735	560	84	809	0	1
30013040	1381	1629	743	91	401	169	889	480	560	1199	13735	560	4358	16200	169	5
30013048	889	480	0	1199	13735	0	4358	16200	1424	267	3670	2544	2939	2361	2544	1
30013048	267	3670	2544	1199	13735	0	4358	16200	1424	889	480	0	2939	2361	2544	4
30013066	1345	6319	0	803	1587	0	58	189	1668	231	2347	2876	2063	3878	2876	2
30013068	2473	1131	2496	403	40	0	1622	7598	0	3708	6001	1012	1345	6319	0	4
30013070	148	2754	0	90	22	0	709	269	0	84	809	0	3961	6340	0	3
30013072	610	47	0	262	930	0	436	885	0	368	3797	700	84	809	0	2
